Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
947,947,0,49114,0
948,948,0,64425,0
949,949,0,61308,0
950,950,0,48652,0
951,951,0,48939,0
952,952,0,45022,0
953,953,0,49113,0
954,954,0,48879,0
955,955,0,48956,0
956,956,0,65499,0
957,957,0,44878,0
958,958,0,44866,0
959,959,0,65471,0
960,960,0,44018,0
961,961,0,44778,0
962,962,0,64361,0
963,963,0,61400,0
964,964,0,48973,0
965,965,0,49099,0
966,966,0,49082,0
967,967,0,49133,0
968,968,0,48936,0
969,969,0,49116,0
970,970,0,44879,0
971,971,0,49098,0
972,972,0,61277,0
973,973,0,49007,0
974,974,0,48078,0
975,975,0,49087,0
976,976,0,44602,0
977,977,0,48946,0
978,978,0,49119,0
979,979,0,47774,0
980,980,0,49135,0
981,981,0,49097,0
982,982,0,64366,0
983,983,0,49049,0
984,984,0,61198,0
985,985,0,48842,0
986,986,0,49081,0
987,987,0,64414,0
988,988,0,48940,0
989,989,0,48667,0
990,990,0,49150,0
991,991,0,43977,0
992,992,0,48767,0
993,993,0,48812,0
994,994,0,47723,0
995,995,0,48958,0
996,996,0,44859,0
997,997,0,0,0
998,998,0,307,0
999,999,0,840,0
1000,1000,0,3696,0
1001,1001,0,6819,0
1002,1002,0,8190,0
1003,1003,0,31695,0
1004,1004,0,60107,0
1005,1005,0,61378,0
1006,1006,0,64505,0
1007,1007,0,43886,0
1008,1008,0,64042,0
1009,1009,0,61433,0
1010,1010,0,65228,0
1011,1011,0,64460,0
1012,1012,0,61243,0
1013,1013,0,61422,0
1014,1014,0,44802,0
1015,1015,0,60383,0
1016,1016,0,61274,0
1017,1017,0,44650,0
1018,1018,0,43913,0
1019,1019,0,61432,0
1020,1020,0,44588,0
1021,1021,0,45035,0
1022,1022,0,61210,0
1023,1023,0,65357,0
