Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
904,904,0,65147,10089
905,905,0,65354,10089
906,906,0,65244,10089
907,907,0,65407,64112
908,908,0,65418,64112
909,909,0,61244,64112
910,910,0,61050,64112
911,911,0,61346,64112
912,912,0,61116,8665
913,913,0,61211,8665
914,914,0,61225,8665
915,915,0,61404,8665
916,916,0,61434,8665
917,917,0,61410,7241
918,918,0,65246,7241
919,919,0,61423,7241
920,920,0,64362,7241
921,921,0,65533,7241
922,922,0,61306,15906
923,923,0,60329,15906
924,924,0,61375,15906
925,925,0,61278,15906
926,926,0,48706,15906
927,927,0,48988,23147
928,928,0,48763,23147
929,929,0,48971,23147
930,930,0,60957,23147
931,931,0,43871,23147
932,932,0,47722,39053
933,933,0,49186,39053
934,934,0,61132,39053
935,935,0,64459,39053
936,936,0,60098,39053
937,937,0,44974,62200
938,938,0,64331,62200
939,939,0,44669,62200
940,940,0,61402,62200
941,941,0,65226,62200
942,942,0,45020,35717
943,943,0,60281,35717
944,944,0,65482,35717
945,945,0,65532,35717
946,946,0,65362,35717
947,947,0,65354,32381
948,948,0,61277,32381
949,949,0,65276,32381
950,950,0,61001,32381
951,951,0,60959,32381
952,952,0,61391,2562
953,953,0,60234,2562
954,954,0,65500,2562
955,955,0,61146,2562
956,956,0,61257,2562
957,957,0,61279,34943
958,958,0,61210,34943
959,959,0,61418,34943
960,960,0,60991,34943
961,961,0,61423,34943
962,962,0,60905,37505
963,963,0,61218,37505
964,964,0,65115,37505
965,965,0,61257,37505
966,966,0,65247,37505
967,967,0,60319,6912
968,968,0,0,6912
969,969,0,458,6912
970,970,0,797,6912
971,971,0,3675,6912
972,972,0,8170,44417
973,973,0,8034,44417
974,974,0,11218,44417
975,975,0,12137,44417
976,976,0,16063,44417
977,977,0,16155,51329
978,978,0,12203,51329
979,979,0,12194,51329
980,980,0,12027,51329
981,981,0,15210,51329
982,982,0,43996,30210
983,983,0,45049,30210
984,984,0,61419,30210
985,985,0,48124,30210
986,986,0,65164,30210
987,987,0,60394,16003
988,988,0,64222,16003
989,989,0,65327,16003
990,990,0,44907,16003
991,991,0,48937,16003
992,992,0,49103,46213
993,993,0,61422,46213
994,994,0,65502,46213
995,995,0,64427,46213
996,996,0,65356,46213
997,997,0,48126,62216
998,998,0,61177,62216
999,999,0,61389,62216
1000,1000,0,65243,62216
1001,1001,0,61432,62216
1002,1002,0,59980,42893
1003,1003,0,61419,42893
1004,1004,0,61145,42893
1005,1005,0,61292,42893
1006,1006,0,60191,42893
1007,1007,0,61209,39573
1008,1008,0,61246,39573
1009,1009,0,61291,39573
1010,1010,0,61202,39573
1011,1011,0,65391,39573
1012,1012,0,61407,16930
1013,1013,0,61114,16930
1014,1014,0,65106,16930
1015,1015,0,48687,16930
1016,1016,0,60411,16930
1017,1017,0,65484,56503
1018,1018,0,61212,56503
1019,1019,0,48859,56503
1020,1020,0,65362,56503
1021,1021,0,48754,56503
1022,1022,0,65306,7897
1023,1023,0,65529,7897
