Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
759,759,0,0,42080
760,760,0,0,42080
761,761,0,0,42080
762,762,0,0,42080
763,763,0,0,42080
764,764,0,0,10417
765,765,0,0,10417
766,766,0,0,10417
767,767,0,0,10417
768,768,0,0,10417
769,769,0,0,52497
770,770,0,0,52497
771,771,0,0,52497
772,772,0,0,52497
773,773,0,0,52497
774,774,0,0,62914
775,775,0,0,62914
776,776,0,0,62914
777,777,0,0,62914
778,778,0,0,62914
779,779,0,0,49875
780,780,0,0,49875
781,781,0,0,49875
782,782,0,0,49875
783,783,0,0,49875
784,784,0,0,47253
785,785,0,0,47253
786,786,0,0,47253
787,787,0,0,47253
788,788,0,0,47253
789,789,0,0,31592
790,790,0,0,31592
791,791,0,0,31592
792,792,0,0,31592
793,793,0,0,31592
794,794,0,0,13309
795,795,0,0,13309
796,796,0,0,13309
797,797,0,0,13309
798,798,0,0,13309
799,799,0,0,44901
800,800,0,0,44901
801,801,0,0,44901
802,802,0,0,44901
803,803,0,0,44901
804,804,0,0,58210
805,805,0,0,58210
806,806,0,0,58210
807,807,0,0,58210
808,808,0,0,58210
809,809,0,0,37575
810,810,0,0,37575
811,811,0,0,37575
812,812,0,0,37575
813,813,0,0,37575
814,814,0,0,30249
815,815,0,0,30249
816,816,0,0,30249
817,817,0,0,30249
818,818,0,0,30249
819,819,0,0,2288
820,820,0,0,2288
821,821,0,0,2288
822,822,0,0,2288
823,823,0,0,2288
824,824,0,0,32537
825,825,0,0,32537
826,826,0,0,32537
827,827,0,0,32537
828,828,0,0,32537
829,829,0,0,34825
830,830,0,0,34825
831,831,0,0,34825
832,832,0,0,34825
833,833,0,0,34825
834,834,0,0,1826
835,835,0,0,1826
836,836,0,0,1826
837,837,0,0,1826
838,838,0,0,1826
839,839,0,0,36651
840,840,0,0,36651
841,841,0,0,36651
842,842,0,0,36651
843,843,0,0,36651
844,844,0,0,38477
845,845,0,0,38477
846,846,0,0,38477
847,847,0,0,38477
848,848,0,0,38477
849,849,0,0,9592
850,850,0,0,9592
851,851,0,0,9592
852,852,0,0,9592
853,853,0,0,9592
854,854,0,0,48069
855,855,0,0,48069
856,856,0,0,48069
857,857,0,0,48069
858,858,0,0,48069
859,859,0,0,57661
860,860,0,0,57661
861,861,0,0,57661
862,862,0,0,57661
863,863,0,0,57661
864,864,0,0,40194
865,865,0,0,40194
866,866,0,0,40194
867,867,0,0,40194
868,868,0,0,40194
869,869,0,0,32319
870,870,0,0,32319
871,871,0,0,32319
872,872,0,0,32319
873,873,0,0,32319
874,874,0,0,6977
875,875,0,0,6977
876,876,0,0,6977
877,877,0,0,6977
878,878,0,0,6977
879,879,0,0,39296
880,880,0,0,39296
881,881,0,0,39296
882,882,0,0,39296
883,883,0,0,39296
884,884,0,0,46273
885,885,0,0,46273
886,886,0,0,46273
887,887,0,0,46273
888,888,0,0,46273
889,889,0,0,20033
890,890,0,0,20033
891,891,0,0,20033
892,892,0,0,20033
893,893,0,0,20033
894,894,0,0,770
895,895,0,0,770
896,896,0,0,770
897,897,0,0,770
898,898,0,0,770
899,899,0,0,20803
900,900,0,0,20803
901,901,0,0,20803
902,902,0,0,20803
903,903,0,0,20803
904,904,0,0,21573
905,905,0,0,21573
906,906,0,0,21573
907,907,0,0,21573
908,908,0,0,21573
909,909,0,0,42376
910,910,0,0,42376
911,911,0,0,42376
912,912,0,0,42376
913,913,0,0,42376
914,914,0,0,63949
915,915,0,0,63949
916,916,0,0,63949
917,917,0,0,63949
918,918,0,0,63949
919,919,0,0,40789
920,920,0,0,40789
921,921,0,0,40789
922,922,0,0,40789
923,923,0,0,40789
924,924,0,0,39202
925,925,0,0,39202
926,926,0,0,39202
927,927,0,0,39202
928,928,0,0,39202
929,929,0,0,14455
930,930,0,0,14455
931,931,0,0,14455
932,932,0,0,14455
933,933,0,0,14455
934,934,0,0,53657
935,935,0,0,53657
936,936,0,0,53657
937,937,0,0,53657
938,938,0,0,53657
939,939,0,0,2576
940,940,0,0,2576
941,941,0,0,2576
942,942,0,0,2576
943,943,0,0,2576
944,944,0,0,56233
945,945,0,0,56233
946,946,0,0,56233
947,947,0,0,56233
948,948,0,0,56233
949,949,0,0,58809
950,950,0,0,58809
951,951,0,0,58809
952,952,0,0,58809
953,953,0,0,58809
954,954,0,0,49506
955,955,0,0,49506
956,956,0,0,49506
957,957,0,0,49506
958,958,0,0,49506
959,959,0,0,42779
960,960,0,0,42779
961,961,0,0,42779
962,962,0,0,42779
963,963,0,0,42779
964,964,0,0,26749
965,965,0,0,26749
966,966,0,0,26749
967,967,0,0,26749
968,968,0,0,26749
969,969,0,0,3992
970,970,0,0,3992
971,971,0,0,3992
972,972,0,0,3992
973,973,0,0,3992
974,974,0,0,30741
975,975,0,0,30741
976,976,0,0,30741
977,977,0,0,30741
978,978,0,0,30741
979,979,0,0,34733
980,980,0,0,34733
981,981,0,0,34733
982,982,0,0,34733
983,983,0,0,34733
984,984,0,0,65474
985,985,0,0,65474
986,986,0,0,65474
987,987,0,0,65474
988,988,0,0,65474
989,989,0,0,34671
990,990,0,0,34671
991,991,0,0,34671
992,992,0,0,34671
993,993,0,0,34671
994,994,0,0,34609
995,995,0,0,34609
996,996,0,0,34609
997,997,0,0,34609
998,998,0,0,34609
999,999,0,0,3744
1000,1000,0,0,3744
1001,1001,0,0,3744
1002,1002,0,0,3744
1003,1003,0,0,3744
1004,1004,0,0,38353
1005,1005,0,0,38353
1006,1006,0,0,38353
1007,1007,0,0,38353
1008,1008,0,0,38353
1009,1009,0,0,42097
1010,1010,0,0,42097
1011,1011,0,0,42097
1012,1012,0,0,42097
1013,1013,0,0,42097
1014,1014,0,0,14914
1015,1015,0,0,14914
1016,1016,0,0,14914
1017,1017,0,0,14914
1018,1018,0,0,14914
1019,1019,0,0,57011
1020,1020,0,0,57011
1021,1021,0,0,57011
1022,1022,0,0,57011
1023,1023,1,0,57011
