Sample in Buffer,Sample in Window,TRIGGER,count_1[19:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
27869,27869,0,54776,42235
27870,27870,0,57456,42235
27871,27871,0,59526,42235
27872,27872,0,61076,42235
27873,27873,0,63672,50397
27874,27874,0,65245,50397
27875,27875,0,66683,50397
27876,27876,0,68757,50397
27877,27877,0,70165,50397
27878,27878,0,72534,27096
27879,27879,0,75192,27096
27880,27880,0,77133,27096
27881,27881,0,77929,27096
27882,27882,0,80431,27096
27883,27883,0,82400,11957
27884,27884,0,84079,11957
27885,27885,0,86066,11957
27886,27886,0,83700,11957
27887,27887,0,85248,11957
27888,27888,0,87223,39053
27889,27889,0,89882,39053
27890,27890,0,90846,39053
27891,27891,0,92485,39053
27892,27892,0,111506,39053
27893,27893,0,113691,51010
27894,27894,0,114711,51010
27895,27895,0,117272,51010
27896,27896,0,118752,51010
27897,27897,0,120394,51010
27898,27898,0,122967,24527
27899,27899,0,124084,24527
27900,27900,0,126128,24527
27901,27901,0,128928,24527
27902,27902,0,130392,24527
27903,27903,0,130870,10001
27904,27904,0,134098,10001
27905,27905,0,135836,10001
27906,27906,0,137585,10001
27907,27907,0,140088,10001
27908,27908,0,142112,34528
27909,27909,0,144005,34528
27910,27910,0,146264,34528
27911,27911,0,148149,34528
27912,27912,0,149061,34528
27913,27913,0,151406,44529
27914,27914,0,153716,44529
27915,27915,0,155186,44529
27916,27916,0,108830,44529
27917,27917,0,109709,44529
27918,27918,0,115950,13521
27919,27919,0,118360,13521
27920,27920,0,120137,13521
27921,27921,0,121606,13521
27922,27922,0,123651,13521
27923,27923,0,125926,58050
27924,27924,0,127365,58050
27925,27925,0,130191,58050
27926,27926,0,130989,58050
27927,27927,0,132580,58050
27928,27928,0,135833,6035
27929,27929,0,137456,6035
27930,27930,0,134965,6035
27931,27931,0,145241,6035
27932,27932,0,142673,6035
27933,27933,0,142723,64085
27934,27934,0,145381,64085
27935,27935,0,146495,64085
27936,27936,0,147571,64085
27937,27937,0,150509,64085
27938,27938,0,151944,4584
27939,27939,0,153628,4584
27940,27940,0,0,4584
27941,27941,0,1510,4584
27942,27942,0,3023,4584
27943,27943,0,4468,3133
27944,27944,0,6074,3133
27945,27945,0,7145,3133
27946,27946,0,8633,3133
27947,27947,0,11812,3133
27948,27948,0,13417,7717
27949,27949,0,14871,7717
27950,27950,0,17177,7717
27951,27951,0,18455,7717
27952,27952,0,20816,7717
27953,27953,0,23446,10850
27954,27954,0,24333,10850
27955,27955,0,26118,10850
27956,27956,0,28507,10850
27957,27957,0,30767,10850
27958,27958,0,32257,18567
27959,27959,0,34134,18567
27960,27960,0,35873,18567
27961,27961,0,37316,18567
27962,27962,0,40024,18567
27963,27963,0,42130,29417
27964,27964,0,43575,29417
27965,27965,0,46322,29417
27966,27966,0,47955,29417
27967,27967,0,49611,29417
27968,27968,0,52087,47984
27969,27969,0,53678,47984
27970,27970,0,55376,47984
27971,27971,0,57926,47984
27972,27972,0,59630,47984
27973,27973,0,61518,11865
27974,27974,0,64137,11865
27975,27975,0,65856,11865
27976,27976,0,67273,11865
27977,27977,0,70099,11865
27978,27978,0,71927,59849
27979,27979,0,73636,59849
27980,27980,0,72261,59849
27981,27981,0,75529,59849
27982,27982,0,77375,59849
27983,27983,0,79988,6178
27984,27984,0,81618,6178
27985,27985,0,83103,6178
27986,27986,0,79757,6178
27987,27987,0,77079,6178
27988,27988,0,78622,491
27989,27989,0,80396,491
27990,27990,0,82827,491
27991,27991,0,86613,491
27992,27992,0,88069,491
27993,27993,0,106992,6669
27994,27994,0,108770,6669
27995,27995,0,107535,6669
27996,27996,0,110258,6669
27997,27997,0,112244,6669
27998,27998,0,113719,7160
27999,27999,0,116466,7160
28000,28000,0,119344,7160
28001,28001,0,121067,7160
28002,28002,0,123566,7160
28003,28003,0,127589,13829
28004,28004,0,126276,13829
28005,28005,0,128911,13829
28006,28006,0,130260,13829
28007,28007,0,131916,13829
28008,28008,0,135129,20989
28009,28009,0,136253,20989
28010,28010,0,137856,20989
28011,28011,0,140445,20989
28012,28012,0,142001,20989
28013,28013,0,146154,34818
28014,28014,0,148682,34818
28015,28015,0,150357,34818
28016,28016,0,151937,34818
28017,28017,0,105504,34818
28018,28018,0,109210,55807
28019,28019,0,110530,55807
28020,28020,0,113216,55807
28021,28021,0,114689,55807
28022,28022,0,116233,55807
28023,28023,0,116868,25089
28024,28024,0,118514,25089
28025,28025,0,120291,25089
28026,28026,0,122621,25089
28027,28027,0,125813,25089
28028,28028,0,127855,15360
28029,28029,0,130414,15360
28030,28030,0,132045,15360
28031,28031,0,129364,15360
28032,28032,0,133622,15360
28033,28033,0,126796,40449
28034,28034,0,128895,40449
28035,28035,0,131649,40449
28036,28036,0,134685,40449
28037,28037,0,136451,40449
28038,28038,0,139389,55809
28039,28039,0,141039,55809
28040,28040,0,142791,55809
28041,28041,0,0,55809
28042,28042,0,1489,55809
28043,28043,0,3214,30722
28044,28044,0,4860,30722
28045,28045,0,6627,30722
28046,28046,0,8325,30722
28047,28047,0,9863,30722
28048,28048,0,12414,20995
28049,28049,0,14030,20995
28050,28050,0,16158,20995
28051,28051,0,18863,20995
28052,28052,0,20316,20995
28053,28053,0,21925,51717
28054,28054,0,24498,51717
28055,28055,0,25997,51717
28056,28056,0,27555,51717
28057,28057,0,30209,51717
28058,28058,0,31801,7176
28059,28059,0,33349,7176
28060,28060,0,35438,7176
28061,28061,0,36994,7176
28062,28062,0,38657,7176
28063,28063,0,41240,58893
28064,28064,0,42718,58893
28065,28065,0,44981,58893
28066,28066,0,47431,58893
28067,28067,0,49133,58893
28068,28068,0,50578,533
28069,28069,0,52045,533
28070,28070,0,53734,533
28071,28071,0,55829,533
28072,28072,0,58588,533
28073,28073,0,59637,59426
28074,28074,0,61047,59426
28075,28075,0,63729,59426
28076,28076,0,65981,59426
28077,28077,0,67415,59426
28078,28078,0,70049,59959
28079,28079,0,63514,59959
28080,28080,0,73134,59959
28081,28081,0,78451,59959
28082,28082,0,79520,59959
28083,28083,0,81195,53849
28084,28084,0,83680,53849
28085,28085,0,85290,53849
28086,28086,0,87457,53849
28087,28087,0,85326,53849
28088,28088,0,86885,48272
28089,28089,0,88570,48272
28090,28090,0,90038,48272
28091,28091,0,92653,48272
28092,28092,0,93738,48272
28093,28093,0,95300,36585
28094,28094,0,114898,36585
28095,28095,0,116402,36585
28096,28096,0,117106,36585
28097,28097,0,119579,36585
28098,28098,0,121243,19321
28099,28099,0,123338,19321
28100,28100,0,125833,19321
28101,28101,0,127022,19321
28102,28102,0,128422,19321
28103,28103,0,131004,55906
28104,28104,0,132597,55906
28105,28105,0,134044,55906
28106,28106,0,136742,55906
28107,28107,0,138128,55906
28108,28108,0,139954,9691
28109,28109,0,142594,9691
28110,28110,0,144684,9691
28111,28111,0,146420,9691
28112,28112,0,148911,9691
28113,28113,0,150566,61
28114,28114,0,151731,61
28115,28115,0,154988,61
28116,28116,0,156532,61
28117,28117,0,158274,61
28118,28118,0,111696,9752
28119,28119,0,112694,9752
28120,28120,0,118576,9752
28121,28121,0,120925,9752
28122,28122,0,122635,9752
28123,28123,0,123652,9813
28124,28124,0,126679,9813
28125,28125,0,128402,9813
28126,28126,0,129856,9813
28127,28127,0,132681,9813
28128,28128,0,134017,19565
28129,28129,0,136060,19565
28130,28130,0,138646,19565
28131,28131,0,140192,19565
28132,28132,0,137812,19565
28133,28133,0,143818,29378
28134,28134,0,145419,29378
28135,28135,0,147397,29378
28136,28136,0,150186,29378
28137,28137,0,151181,29378
28138,28138,0,152737,48943
28139,28139,0,156045,48943
28140,28140,0,157513,48943
28141,28141,0,159312,48943
28142,28142,0,0,48943
28143,28143,0,1406,12785
28144,28144,0,3020,12785
28145,28145,0,4511,12785
28146,28146,0,6259,12785
28147,28147,0,7842,12785
28148,28148,0,9431,61728
28149,28149,0,12409,61728
28150,28150,0,14101,61728
28151,28151,0,15587,61728
28152,28152,0,17130,61728
28153,28153,0,18632,8977
28154,28154,0,20776,8977
28155,28155,0,23426,8977
28156,28156,0,24953,8977
28157,28157,0,26582,8977
28158,28158,0,29131,5169
28159,28159,0,31274,5169
28160,28160,0,32868,5169
28161,28161,0,34947,5169
28162,28162,0,36578,5169
28163,28163,0,38191,14146
28164,28164,0,41322,14146
28165,28165,0,42414,14146
28166,28166,0,44209,14146
28167,28167,0,46696,14146
28168,28168,0,48920,19315
28169,28169,0,50408,19315
28170,28170,0,52071,19315
28171,28171,0,53739,19315
28172,28172,0,55582,19315
28173,28173,0,58382,33461
28174,28174,0,59230,33461
28175,28175,0,60729,33461
28176,28176,0,63534,33461
28177,28177,0,65013,33461
28178,28178,0,67195,52776
28179,28179,0,69647,52776
28180,28180,0,71403,52776
28181,28181,0,73037,52776
28182,28182,0,72153,52776
28183,28183,0,73337,20701
28184,28184,0,74800,20701
28185,28185,0,77487,20701
28186,28186,0,79702,20701
28187,28187,0,81146,20701
28188,28188,0,75182,7941
28189,28189,0,76536,7941
28190,28190,0,78248,7941
28191,28191,0,80710,7941
28192,28192,0,82887,7941
28193,28193,0,83992,28642
28194,28194,0,85484,28642
28195,28195,0,104511,28642
28196,28196,0,105957,28642
28197,28197,0,107124,28642
28198,28198,0,110288,36583
28199,28199,0,111971,36583
28200,28200,0,113473,36583
28201,28201,0,116230,36583
28202,28202,0,117431,36583
28203,28203,0,118847,65225
28204,28204,0,121498,65225
28205,28205,0,122952,65225
28206,28206,0,124644,65225
28207,28207,0,127732,65225
28208,28208,0,129347,36272
28209,28209,0,130851,36272
28210,28210,0,133718,36272
28211,28211,0,134452,36272
28212,28212,0,136193,36272
28213,28213,0,138672,35961
28214,28214,0,141002,35961
28215,28215,0,142228,35961
28216,28216,0,144615,35961
28217,28217,0,146321,35961
28218,28218,0,147997,6697
28219,28219,0,101869,6697
28220,28220,0,102971,6697
28221,28221,0,100473,6697
28222,28222,0,103024,6697
28223,28223,0,104799,42658
28224,28224,0,105782,42658
28225,28225,0,110840,42658
28226,28226,0,112593,42658
28227,28227,0,114112,42658
28228,28228,0,116740,49355
28229,28229,0,117719,49355
28230,28230,0,119260,49355
28231,28231,0,122413,49355
28232,28232,0,123964,49355
28233,28233,0,121291,26477
28234,28234,0,123498,26477
28235,28235,0,125064,26477
28236,28236,0,127264,26477
28237,28237,0,130073,26477
28238,28238,0,131057,10296
28239,28239,0,133153,10296
28240,28240,0,135907,10296
28241,28241,0,137299,10296
28242,28242,0,139033,10296
28243,28243,0,0,36773
28244,28244,0,1494,36773
28245,28245,0,3127,36773
28246,28246,0,4751,36773
28247,28247,0,6803,36773
28248,28248,0,8480,47069
28249,28249,0,9926,47069
28250,28250,0,12495,47069
28251,28251,0,14014,47069
28252,28252,0,15701,47069
28253,28253,0,17931,18306
28254,28254,0,19974,18306
28255,28255,0,21465,18306
28256,28256,0,24128,18306
28257,28257,0,25333,18306
28258,28258,0,27343,65375
28259,28259,0,30090,65375
28260,28260,0,31396,65375
28261,28261,0,32941,65375
28262,28262,0,35688,65375
28263,28263,0,37422,18145
28264,28264,0,38949,18145
28265,28265,0,41672,18145
28266,28266,0,43295,18145
28267,28267,0,44774,18145
28268,28268,0,47505,17984
28269,28269,0,49009,17984
28270,28270,0,51152,17984
28271,28271,0,53211,17984
28272,28272,0,54766,17984
28273,28273,0,56200,36129
28274,28274,0,58982,36129
28275,28275,0,59351,36129
28276,28276,0,61369,36129
28277,28277,0,64165,36129
28278,28278,0,65556,54113
28279,28279,0,67242,54113
28280,28280,0,69741,54113
28281,28281,0,71906,54113
28282,28282,0,73483,54113
28283,28283,0,76029,24706
28284,28284,0,77116,24706
28285,28285,0,78678,24706
28286,28286,0,81892,24706
28287,28287,0,83367,24706
28288,28288,0,84925,13283
28289,28289,0,83072,13283
28290,28290,0,84462,13283
28291,28291,0,86615,13283
28292,28292,0,89391,13283
28293,28293,0,90790,37989
28294,28294,0,91992,37989
28295,28295,0,94044,37989
28296,28296,0,112960,37989
28297,28297,0,114686,37989
28298,28298,0,115574,51272
28299,28299,0,118495,51272
28300,28300,0,119849,51272
28301,28301,0,123838,51272
28302,28302,0,126523,51272
28303,28303,0,127514,23725
28304,28304,0,129140,23725
28305,28305,0,131612,23725
28306,28306,0,133788,23725
28307,28307,0,135215,23725
28308,28308,0,137553,9461
28309,28309,0,139148,9461
28310,28310,0,140707,9461
28311,28311,0,143437,9461
28312,28312,0,144864,9461
28313,28313,0,146645,33186
28314,28314,0,149239,33186
28315,28315,0,150694,33186
28316,28316,0,152394,33186
28317,28317,0,154848,33186
28318,28318,0,156598,42647
28319,28319,0,157986,42647
28320,28320,0,111374,42647
28321,28321,0,112073,42647
28322,28322,0,118229,42647
28323,28323,0,120726,10297
28324,28324,0,122435,10297
28325,28325,0,123885,10297
28326,28326,0,126430,10297
28327,28327,0,128662,10297
28328,28328,0,130086,52944
28329,28329,0,132627,52944
28330,28330,0,133330,52944
28331,28331,0,134848,52944
28332,28332,0,137344,52944
28333,28333,0,141637,63241
28334,28334,0,138972,63241
28335,28335,0,145061,63241
28336,28336,0,146761,63241
28337,28337,0,148257,63241
28338,28338,0,151549,50649
28339,28339,0,153057,50649
28340,28340,0,154459,50649
28341,28341,0,157154,50649
28342,28342,0,158816,50649
28343,28343,0,160527,48354
28344,28344,0,0,48354
28345,28345,0,1483,48354
28346,28346,0,3146,48354
28347,28347,0,4604,48354
28348,28348,0,6015,33467
28349,28349,0,7285,33467
28350,28350,0,9404,33467
28351,28351,0,11943,33467
28352,28352,0,13392,33467
28353,28353,0,15147,16285
28354,28354,0,17540,16285
28355,28355,0,19211,16285
28356,28356,0,21488,16285
28357,28357,0,23972,16285
28358,28358,0,25007,49752
28359,28359,0,26529,49752
28360,28360,0,28988,49752
28361,28361,0,28620,49752
28362,28362,0,32220,49752
28363,28363,0,34914,501
28364,28364,0,36441,501
28365,28365,0,38189,501
28366,28366,0,40612,501
28367,28367,0,41831,501
28368,28368,0,43849,50253
28369,28369,0,46668,50253
28370,28370,0,48290,50253
28371,28371,0,49614,50253
28372,28372,0,51910,50253
28373,28373,0,53770,50754
28374,28374,0,55678,50754
28375,28375,0,58501,50754
28376,28376,0,59202,50754
28377,28377,0,60986,50754
28378,28378,0,64219,35471
28379,28379,0,65717,35471
28380,28380,0,67409,35471
28381,28381,0,69353,35471
28382,28382,0,70921,35471
28383,28383,0,73131,20689
28384,28384,0,75706,20689
28385,28385,0,76822,20689
28386,28386,0,78332,20689
28387,28387,0,80881,20689
28388,28388,0,83109,56160
28389,28389,0,84515,56160
28390,28390,0,82731,56160
28391,28391,0,84262,56160
28392,28392,0,86258,56160
28393,28393,0,89002,11313
28394,28394,0,90410,11313
28395,28395,0,91630,11313
28396,28396,0,93082,11313
28397,28397,0,112545,11313
28398,28398,0,114219,1937
28399,28399,0,115166,1937
28400,28400,0,117955,1937
28401,28401,0,119411,1937
28402,28402,0,120749,1937
28403,28403,0,124108,13250
28404,28404,0,125416,13250
28405,28405,0,126929,13250
28406,28406,0,129689,13250
28407,28407,0,131234,13250
28408,28408,0,132748,15187
28409,28409,0,135502,15187
28410,28410,0,137514,15187
28411,28411,0,139159,15187
28412,28412,0,141965,15187
28413,28413,0,144405,28437
28414,28414,0,146686,28437
28415,28415,0,149282,28437
28416,28416,0,150800,28437
28417,28417,0,152299,28437
28418,28418,0,154966,43624
28419,28419,0,156523,43624
28420,28420,0,158604,43624
28421,28421,0,111995,43624
28422,28422,0,111036,43624
28423,28423,0,112689,6525
28424,28424,0,115194,6525
28425,28425,0,117328,6525
28426,28426,0,120492,6525
28427,28427,0,123086,6525
28428,28428,0,124690,50149
28429,28429,0,126196,50149
28430,28430,0,129453,50149
28431,28431,0,128325,50149
28432,28432,0,130009,50149
28433,28433,0,132518,56674
28434,28434,0,134246,56674
28435,28435,0,133134,56674
28436,28436,0,140430,56674
28437,28437,0,142112,56674
28438,28438,0,143627,41287
28439,28439,0,146334,41287
28440,28440,0,143738,41287
28441,28441,0,145429,41287
28442,28442,0,147887,41287
28443,28443,0,149437,32425
28444,28444,0,150967,32425
28445,28445,0,0,32425
28446,28446,0,1456,32425
28447,28447,0,3145,32425
28448,28448,0,4669,8176
28449,28449,0,6260,8176
28450,28450,0,8470,8176
28451,28451,0,10092,8176
28452,28452,0,12583,8176
28453,28453,0,14172,40601
28454,28454,0,15559,40601
28455,28455,0,17885,40601
28456,28456,0,17683,40601
28457,28457,0,19328,40601
28458,28458,0,21936,48777
28459,28459,0,22864,48777
28460,28460,0,24559,48777
28461,28461,0,27019,48777
28462,28462,0,28649,48777
28463,28463,0,30697,23842
28464,28464,0,32693,23842
28465,28465,0,34350,23842
28466,28466,0,35783,23842
28467,28467,0,38452,23842
28468,28468,0,39433,7083
28469,28469,0,39427,7083
28470,28470,0,42103,7083
28471,28471,0,43540,7083
28472,28472,0,45429,7083
28473,28473,0,46828,30925
28474,28474,0,48347,30925
28475,28475,0,50547,30925
28476,28476,0,53078,30925
28477,28477,0,54802,30925
28478,28478,0,56306,38008
28479,28479,0,59024,38008
28480,28480,0,61060,38008
28481,28481,0,62617,38008
28482,28482,0,64889,38008
28483,28483,0,66603,3397
28484,28484,0,68104,3397
28485,28485,0,71309,3397
28486,28486,0,72364,3397
28487,28487,0,73853,3397
28488,28488,0,76678,41405
28489,28489,0,78660,41405
28490,28490,0,80354,41405
28491,28491,0,78266,41405
28492,28492,0,79708,41405
28493,28493,0,81522,44802
28494,28494,0,84071,44802
28495,28495,0,86132,44802
28496,28496,0,87271,44802
28497,28497,0,88803,44802
28498,28498,0,108012,20671
28499,28499,0,109429,20671
28500,28500,0,111140,20671
28501,28501,0,114090,20671
28502,28502,0,115242,20671
28503,28503,0,116731,65473
28504,28504,0,119460,65473
28505,28505,0,120537,65473
28506,28506,0,121945,65473
28507,28507,0,124611,65473
28508,28508,0,126108,20608
28509,28509,0,127136,20608
28510,28510,0,129777,20608
28511,28511,0,131157,20608
28512,28512,0,133444,20608
28513,28513,0,136053,20545
28514,28514,0,137147,20545
28515,28515,0,138782,20545
28516,28516,0,141354,20545
28517,28517,0,143563,20545
28518,28518,0,145060,41153
28519,28519,0,147704,41153
28520,28520,0,149370,41153
28521,28521,0,150938,41153
28522,28522,0,104329,41153
28523,28523,0,105421,61698
28524,28524,0,107608,61698
28525,28525,0,110187,61698
28526,28526,0,111773,61698
28527,28527,0,112707,61698
28528,28528,0,115378,37315
28529,28529,0,117533,37315
28530,28530,0,119017,37315
28531,28531,0,121931,37315
28532,28532,0,122935,37315
28533,28533,0,124383,33477
28534,28534,0,127016,33477
28535,28535,0,131313,33477
28536,28536,0,127886,33477
28537,28537,0,135038,33477
28538,28538,0,136417,5256
28539,28539,0,138034,5256
28540,28540,0,140609,5256
28541,28541,0,142154,5256
28542,28542,0,143725,5256
28543,28543,0,146420,38733
28544,28544,0,147861,38733
28545,28545,0,149617,38733
28546,28546,0,0,38733
28547,28547,0,1480,38733
28548,28548,0,3147,43989
28549,28549,0,4454,43989
28550,28550,0,6087,43989
28551,28551,0,7212,43989
28552,28552,0,8889,43989
28553,28553,0,11275,17186
28554,28554,0,12793,17186
28555,28555,0,14955,17186
28556,28556,0,17534,17186
28557,28557,0,19286,17186
28558,28558,0,20680,61175
28559,28559,0,23815,61175
28560,28560,0,24987,61175
28561,28561,0,26407,61175
28562,28562,0,29061,61175
28563,28563,0,30671,12825
28564,28564,0,32665,12825
28565,28565,0,34306,12825
28566,28566,0,35731,12825
28567,28567,0,37542,12825
28568,28568,0,40518,8464
28569,28569,0,41689,8464
28570,28570,0,43335,8464
28571,28571,0,45950,8464
28572,28572,0,47393,8464
28573,28573,0,49072,21289
28574,28574,0,52012,21289
28575,28575,0,53776,21289
28576,28576,0,55294,21289
28577,28577,0,58033,21289
28578,28578,0,57296,29753
28579,28579,0,61376,29753
28580,28580,0,64075,29753
28581,28581,0,65630,29753
28582,28582,0,67534,29753
28583,28583,0,69525,51042
28584,28584,0,71401,51042
28585,28585,0,73030,51042
28586,28586,0,75532,51042
28587,28587,0,76694,51042
28588,28588,0,78861,15259
28589,28589,0,83420,15259
28590,28590,0,85177,15259
28591,28591,0,86574,15259
28592,28592,0,84798,15259
28593,28593,0,86900,765
28594,28594,0,88333,765
28595,28595,0,90970,765
28596,28596,0,92373,765
28597,28597,0,93452,765
28598,28598,0,94393,16024
28599,28599,0,114428,16024
28600,28600,0,116130,16024
28601,28601,0,116982,16024
28602,28602,0,119685,16024
28603,28603,0,121335,16789
28604,28604,0,123483,16789
28605,28605,0,126102,16789
28606,28606,0,126638,16789
28607,28607,0,128171,16789
28608,28608,0,130880,32813
28609,28609,0,132362,32813
28610,28610,0,134407,32813
28611,28611,0,137231,32813
28612,28612,0,138063,32813
28613,28613,0,140155,49602
28614,28614,0,142873,49602
28615,28615,0,144300,49602
28616,28616,0,146044,49602
28617,28617,0,148433,49602
28618,28618,0,150055,16879
28619,28619,0,151803,16879
28620,28620,0,154369,16879
28621,28621,0,155869,16879
28622,28622,0,157449,16879
28623,28623,0,110834,945
28624,28624,0,111990,945
28625,28625,0,113519,945
28626,28626,0,116644,945
28627,28627,0,118246,945
28628,28628,0,119279,17824
28629,28629,0,121737,17824
28630,28630,0,123454,17824
28631,28631,0,125225,17824
28632,28632,0,128101,17824
28633,28633,0,129261,18769
28634,28634,0,130625,18769
28635,28635,0,133395,18769
28636,28636,0,135483,18769
28637,28637,0,132435,18769
28638,28638,0,139094,36593
28639,28639,0,140547,36593
28640,28640,0,142226,36593
28641,28641,0,145372,36593
28642,28642,0,146026,36593
28643,28643,0,147593,55362
28644,28644,0,150379,55362
28645,28645,0,152346,55362
28646,28646,0,153975,55362
28647,28647,0,0,55362
28648,28648,0,1425,26419
28649,28649,0,3140,26419
28650,28650,0,4593,26419
28651,28651,0,6124,26419
28652,28652,0,8324,26419
28653,28653,0,9910,16245
28654,28654,0,12479,16245
28655,28655,0,14011,16245
28656,28656,0,15784,16245
28657,28657,0,17754,16245
28658,28658,0,19854,42664
28659,28659,0,21290,42664
28660,28660,0,23851,42664
28661,28661,0,24898,42664
28662,28662,0,26812,42664
28663,28663,0,29360,58909
28664,28664,0,31274,58909
28665,28665,0,32994,58909
28666,28666,0,34524,58909
28667,28667,0,36151,58909
28668,28668,0,37602,36037
28669,28669,0,40334,36037
28670,28670,0,39844,36037
28671,28671,0,45474,36037
28672,28672,0,48222,36037
28673,28673,0,49825,29410
28674,28674,0,51988,29410
28675,28675,0,54084,29410
28676,28676,0,55766,29410
28677,28677,0,57356,29410
28678,28678,0,60841,65447
28679,28679,0,63682,65447
28680,28680,0,65218,65447
28681,28681,0,67882,65447
28682,28682,0,69507,65447
28683,28683,0,71032,29321
28684,28684,0,73796,29321
28685,28685,0,75480,29321
28686,28686,0,76981,29321
28687,28687,0,80126,29321
28688,28688,0,81137,29232
28689,28689,0,82652,29232
28690,28690,0,85276,29232
28691,28691,0,86861,29232
28692,28692,0,88417,29232
28693,28693,0,83490,58553
28694,28694,0,84957,58553
28695,28695,0,86560,58553
28696,28696,0,88198,58553
28697,28697,0,90796,58553
28698,28698,0,92432,22249
28699,28699,0,94083,22249
28700,28700,0,113021,22249
28701,28701,0,115071,22249
28702,28702,0,116327,22249
28703,28703,0,118992,15266
28704,28704,0,120679,15266
28705,28705,0,121973,15266
28706,28706,0,125240,15266
28707,28707,0,126325,15266
28708,28708,0,128324,37515
28709,28709,0,130651,37515
28710,28710,0,132133,37515
28711,28711,0,133886,37515
28712,28712,0,136402,37515
28713,28713,0,137970,52781
28714,28714,0,139589,52781
28715,28715,0,142640,52781
28716,28716,0,143854,52781
28717,28717,0,145482,52781
28718,28718,0,148150,24760
28719,28719,0,150416,24760
28720,28720,0,151321,24760
28721,28721,0,154011,24760
28722,28722,0,155495,24760
28723,28723,0,157139,12005
28724,28724,0,110523,12005
28725,28725,0,112175,12005
28726,28726,0,113667,12005
28727,28727,0,116258,12005
28728,28728,0,117830,36765
28729,28729,0,118962,36765
28730,28730,0,122018,36765
28731,28731,0,123645,36765
28732,28732,0,125208,36765
28733,28733,0,128033,48770
28734,28734,0,128908,48770
28735,28735,0,130420,48770
28736,28736,0,133749,48770
28737,28737,0,135141,48770
28738,28738,0,132818,19999
28739,28739,0,135499,19999
28740,28740,0,136975,19999
28741,28741,0,138751,19999
28742,28742,0,141845,19999
28743,28743,0,142946,3233
28744,28744,0,144497,3233
28745,28745,0,146956,3233
28746,28746,0,148626,3233
28747,28747,0,150074,3233
28748,28748,0,0,23232
28749,28749,0,1499,23232
28750,28750,0,3079,23232
28751,28751,0,4656,23232
28752,28752,0,6287,23232
28753,28753,0,7765,26465
28754,28754,0,9800,26465
28755,28755,0,12416,26465
28756,28756,0,13392,26465
28757,28757,0,15503,26465
28758,28758,0,17683,49697
28759,28759,0,19800,49697
28760,28760,0,21414,49697
28761,28761,0,23978,49697
28762,28762,0,24708,49697
28763,28763,0,26749,10626
28764,28764,0,29531,10626
28765,28765,0,30921,10626
28766,28766,0,32550,10626
28767,28767,0,37257,10626
28768,28768,0,38739,60323
28769,28769,0,40323,60323
28770,28770,0,42834,60323
28771,28771,0,44430,60323
28772,28772,0,46056,60323
28773,28773,0,49015,5413
28774,28774,0,50664,5413
28775,28775,0,52130,5413
28776,28776,0,54183,5413
28777,28777,0,55920,5413
28778,28778,0,57453,200
28779,28779,0,60021,200
28780,28780,0,61639,200
28781,28781,0,63158,200
28782,28782,0,66043,200
28783,28783,0,67722,5613
28784,28784,0,69050,5613
28785,28785,0,71838,5613
28786,28786,0,73280,5613
28787,28787,0,74760,5613
28788,28788,0,73392,5813
28789,28789,0,74321,5813
28790,28790,0,76562,5813
28791,28791,0,79151,5813
28792,28792,0,80573,5813
28793,28793,0,82312,11426
28794,28794,0,80207,11426
28795,28795,0,81832,11426
28796,28796,0,83851,11426
28797,28797,0,85343,11426
28798,28798,0,88087,17239
28799,28799,0,89038,17239
28800,28800,0,91306,17239
28801,28801,0,110291,17239
28802,28802,0,111813,17239
28803,28803,0,113054,28665
28804,28804,0,115996,28665
28805,28805,0,117720,28665
28806,28806,0,119295,28665
28807,28807,0,121804,28665
28808,28808,0,122954,45904
28809,28809,0,124890,45904
28810,28810,0,127664,45904
28811,28811,0,129098,45904
28812,28812,0,130232,45904
28813,28813,0,132744,9033
28814,28814,0,134851,9033
28815,28815,0,136536,9033
28816,28816,0,138950,9033
28817,28817,0,140183,9033
28818,28818,0,142379,54937
28819,28819,0,144894,54937
28820,28820,0,146786,54937
28821,28821,0,148011,54937
28822,28822,0,150038,54937
28823,28823,0,152323,63970
28824,28824,0,153801,63970
28825,28825,0,107139,63970
28826,28826,0,108281,63970
28827,28827,0,109762,63970
28828,28828,0,112532,53371
28829,28829,0,112577,53371
28830,28830,0,113043,53371
28831,28831,0,115800,53371
28832,28832,0,117487,53371
28833,28833,0,119836,51805
28834,28834,0,122439,51805
28835,28835,0,124153,51805
28836,28836,0,126234,51805
28837,28837,0,128909,51805
28838,28838,0,130516,39640
28839,28839,0,128138,39640
28840,28840,0,134614,39640
28841,28841,0,136288,39640
28842,28842,0,137517,39640
28843,28843,0,140088,25909
28844,28844,0,141742,25909
28845,28845,0,143288,25909
28846,28846,0,145778,25909
28847,28847,0,147458,25909
28848,28848,0,149167,13
28849,28849,0,0,13
28850,28850,0,1504,13
28851,28851,0,3141,13
28852,28852,0,4769,13
28853,28853,0,7009,25922
28854,28854,0,8452,25922
28855,28855,0,10063,25922
28856,28856,0,12577,25922
28857,28857,0,14154,25922
28858,28858,0,15859,25935
28859,28859,0,18373,25935
28860,28860,0,19931,25935
28861,28861,0,21306,25935
28862,28862,0,22986,25935
28863,28863,0,25209,51857
28864,28864,0,26743,51857
28865,28865,0,29962,51857
