Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
765,765,0,0,29477
766,766,0,0,29477
767,767,0,0,29477
768,768,0,0,29477
769,769,0,0,40541
770,770,0,0,40541
771,771,0,0,40541
772,772,0,0,40541
773,773,0,0,40541
774,774,0,0,4482
775,775,0,0,4482
776,776,0,0,4482
777,777,0,0,4482
778,778,0,0,4482
779,779,0,0,45023
780,780,0,0,45023
781,781,0,0,45023
782,782,0,0,45023
783,783,0,0,45023
784,784,0,0,49505
785,785,0,0,49505
786,786,0,0,49505
787,787,0,0,49505
788,788,0,0,49505
789,789,0,0,28992
790,790,0,0,28992
791,791,0,0,28992
792,792,0,0,28992
793,793,0,0,28992
794,794,0,0,12961
795,795,0,0,12961
796,796,0,0,12961
797,797,0,0,12961
798,798,0,0,12961
799,799,0,0,41953
800,800,0,0,41953
801,801,0,0,41953
802,802,0,0,41953
803,803,0,0,41953
804,804,0,0,54914
805,805,0,0,54914
806,806,0,0,54914
807,807,0,0,54914
808,808,0,0,54914
809,809,0,0,31331
810,810,0,0,31331
811,811,0,0,31331
812,812,0,0,31331
813,813,0,0,31331
814,814,0,0,20709
815,815,0,0,20709
816,816,0,0,20709
817,817,0,0,20709
818,818,0,0,20709
819,819,0,0,52040
820,820,0,0,52040
821,821,0,0,52040
822,822,0,0,52040
823,823,0,0,52040
824,824,0,0,7213
825,825,0,0,7213
826,826,0,0,7213
827,827,0,0,7213
828,828,0,0,7213
829,829,0,0,59253
830,830,0,0,59253
831,831,0,0,59253
832,832,0,0,59253
833,833,0,0,59253
834,834,0,0,930
835,835,0,0,930
836,836,0,0,930
837,837,0,0,930
838,838,0,0,930
839,839,0,0,60183
840,840,0,0,60183
841,841,0,0,60183
842,842,0,0,60183
843,843,0,0,60183
844,844,0,0,61113
845,845,0,0,61113
846,846,0,0,61113
847,847,0,0,61113
848,848,0,0,61113
849,849,0,0,55760
850,850,0,0,55760
851,851,0,0,55760
852,852,0,0,55760
853,853,0,0,55760
854,854,0,0,51337
855,855,0,0,51337
856,856,0,0,51337
857,857,0,0,51337
858,858,0,0,51337
859,859,0,0,41561
860,860,0,0,41561
861,861,0,0,41561
862,862,0,0,41561
863,863,0,0,41561
864,864,0,0,27362
865,865,0,0,27362
866,866,0,0,27362
867,867,0,0,27362
868,868,0,0,27362
869,869,0,0,3387
870,870,0,0,3387
871,871,0,0,3387
872,872,0,0,3387
873,873,0,0,3387
874,874,0,0,30749
875,875,0,0,30749
876,876,0,0,30749
877,877,0,0,30749
878,878,0,0,30749
879,879,0,0,34136
880,880,0,0,34136
881,881,0,0,34136
882,882,0,0,34136
883,883,0,0,34136
884,884,0,0,64885
885,885,0,0,64885
886,886,0,0,64885
887,887,0,0,64885
888,888,0,0,64885
889,889,0,0,33485
890,890,0,0,33485
891,891,0,0,33485
892,892,0,0,33485
893,893,0,0,33485
894,894,0,0,32834
895,895,0,0,32834
896,896,0,0,32834
897,897,0,0,32834
898,898,0,0,32834
899,899,0,0,783
900,900,0,0,783
901,901,0,0,783
902,902,0,0,783
903,903,0,0,783
904,904,0,0,33617
905,905,0,0,33617
906,906,0,0,33617
907,907,0,0,33617
908,908,0,0,33617
909,909,0,0,34400
910,910,0,0,34400
911,911,0,0,34400
912,912,0,0,34400
913,913,0,0,34400
914,914,0,0,2481
915,915,0,0,2481
916,916,0,0,2481
917,917,0,0,2481
918,918,0,0,2481
919,919,0,0,36881
920,920,0,0,36881
921,921,0,0,36881
922,922,0,0,36881
923,923,0,0,36881
924,924,0,0,39362
925,925,0,0,39362
926,926,0,0,39362
927,927,0,0,39362
928,928,0,0,39362
929,929,0,0,10707
930,930,0,0,10707
931,931,0,0,10707
932,932,0,0,10707
933,933,0,0,10707
934,934,0,0,50069
935,935,0,0,50069
936,936,0,0,50069
937,937,0,0,50069
938,938,0,0,50069
939,939,0,0,60776
940,940,0,0,60776
941,941,0,0,60776
942,942,0,0,60776
943,943,0,0,60776
944,944,0,0,45309
945,945,0,0,45309
946,946,0,0,45309
947,947,0,0,45309
948,948,0,0,45309
949,949,0,0,40549
950,950,0,0,40549
951,951,0,0,40549
952,952,0,0,40549
953,953,0,0,40549
954,954,0,0,20322
955,955,0,0,20322
956,956,0,0,20322
957,957,0,0,20322
958,958,0,0,20322
959,959,0,0,60871
960,960,0,0,60871
961,961,0,0,60871
962,962,0,0,60871
963,963,0,0,60871
964,964,0,0,15657
965,965,0,0,15657
966,966,0,0,15657
967,967,0,0,15657
968,968,0,0,15657
969,969,0,0,10992
970,970,0,0,10992
971,971,0,0,10992
972,972,0,0,10992
973,973,0,0,10992
974,974,0,0,26649
975,975,0,0,26649
976,976,0,0,26649
977,977,0,0,26649
978,978,0,0,26649
979,979,0,0,37641
980,980,0,0,37641
981,981,0,0,37641
982,982,0,0,37641
983,983,0,0,37641
984,984,0,0,64290
985,985,0,0,64290
986,986,0,0,64290
987,987,0,0,64290
988,988,0,0,64290
989,989,0,0,36395
990,990,0,0,36395
991,991,0,0,36395
992,992,0,0,36395
993,993,0,0,36395
994,994,0,0,35149
995,995,0,0,35149
996,996,0,0,35149
997,997,0,0,35149
998,998,0,0,35149
999,999,0,0,6008
1000,1000,0,0,6008
1001,1001,0,0,6008
1002,1002,0,0,6008
1003,1003,0,0,6008
1004,1004,0,0,41157
1005,1005,0,0,41157
1006,1006,0,0,41157
1007,1007,0,0,41157
1008,1008,0,0,41157
1009,1009,0,0,47165
1010,1010,0,0,47165
1011,1011,0,0,47165
1012,1012,0,0,47165
1013,1013,0,0,47165
1014,1014,0,0,22786
1015,1015,0,0,22786
1016,1016,0,0,22786
1017,1017,0,0,22786
1018,1018,0,0,22786
1019,1019,0,0,4415
1020,1020,0,0,4415
1021,1021,0,0,4415
1022,1022,0,0,4415
1023,1023,1,0,4415
