Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
901,901,0,0,20997
902,902,0,0,20997
903,903,0,0,20997
904,904,0,0,52232
905,905,0,0,52232
906,906,0,0,52232
907,907,0,0,52232
908,908,0,0,52232
909,909,0,0,7693
910,910,0,0,7693
911,911,0,0,7693
912,912,0,0,7693
913,913,0,0,7693
914,914,0,0,59925
915,915,0,0,59925
916,916,0,0,59925
917,917,0,0,59925
918,918,0,0,59925
919,919,0,0,2082
920,920,0,0,2082
921,921,0,0,2082
922,922,0,0,2082
923,923,0,0,2082
924,924,0,0,62007
925,925,0,0,62007
926,926,0,0,62007
927,927,0,0,62007
928,928,0,0,62007
929,929,0,0,64089
930,930,0,0,64089
931,931,0,0,64089
932,932,0,0,64089
933,933,0,0,64089
934,934,0,0,60560
935,935,0,0,60560
936,936,0,0,60560
937,937,0,0,60560
938,938,0,0,60560
939,939,0,0,59113
940,940,0,0,59113
941,941,0,0,59113
942,942,0,0,59113
943,943,0,0,59113
944,944,0,0,54137
945,945,0,0,54137
946,946,0,0,54137
947,947,0,0,54137
948,948,0,0,54137
949,949,0,0,47714
950,950,0,0,47714
951,951,0,0,47714
952,952,0,0,47714
953,953,0,0,47714
954,954,0,0,36315
955,955,0,0,36315
956,956,0,0,36315
957,957,0,0,36315
958,958,0,0,36315
959,959,0,0,18493
960,960,0,0,18493
961,961,0,0,18493
962,962,0,0,18493
963,963,0,0,18493
964,964,0,0,54808
965,965,0,0,54808
966,966,0,0,54808
967,967,0,0,54808
968,968,0,0,54808
969,969,0,0,7765
970,970,0,0,7765
971,971,0,0,7765
972,972,0,0,7765
973,973,0,0,7765
974,974,0,0,62573
975,975,0,0,62573
976,976,0,0,62573
977,977,0,0,62573
978,978,0,0,62573
979,979,0,0,4802
980,980,0,0,4802
981,981,0,0,4802
982,982,0,0,4802
983,983,0,0,4802
984,984,0,0,1839
985,985,0,0,1839
986,986,0,0,1839
987,987,0,0,1839
988,988,0,0,1839
989,989,0,0,6641
990,990,0,0,6641
991,991,0,0,6641
992,992,0,0,6641
993,993,0,0,6641
994,994,0,0,8480
995,995,0,0,8480
996,996,0,0,8480
997,997,0,0,8480
998,998,0,0,8480
999,999,0,0,15121
1000,1000,0,0,15121
1001,1001,0,0,15121
1002,1002,0,0,15121
1003,1003,0,0,15121
1004,1004,0,0,23601
